IDStudent,NameStudent,IDSubject,NameSubject,Grade
2151163460,Stern,KT569,Tai chinh tien te,8.11
2151163461,Valma,KT569,Tai chinh tien te,7.61
2151163463,Christalle,KT569,Tai chinh tien te,0.75
2151163464,Halley,KT569,Tai chinh tien te,4.26
2151163465,Winfred,KT569,Tai chinh tien te,1.98
2151163466,Corrie,KT569,Tai chinh tien te,9.31
2151163468,Ilse,KT569,Tai chinh tien te,9.41
2151163469,Suzanne,KT569,Tai chinh tien te,6.69
2151163470,Glen,KT569,Tai chinh tien te,2.96
2151163471,Kit,KT569,Tai chinh tien te,6.99
2151163472,Kirstin,KT569,Tai chinh tien te,5.92
2151163473,Gavrielle,KT569,Tai chinh tien te,5.47
2151163474,Shayla,KT569,Tai chinh tien te,3.0
2151163475,Suki,KT569,Tai chinh tien te,9.72
2151163476,Sebastiano,KT569,Tai chinh tien te,4.32
2151163477,Rhonda,KT569,Tai chinh tien te,3.77
2151163479,Aryn,KT569,Tai chinh tien te,5.18
2151163480,Angeline,KT569,Tai chinh tien te,5.64
2151163481,Klemens,KT569,Tai chinh tien te,7.08
2151163482,Hilario,KT569,Tai chinh tien te,5.74
2151163483,Linda,KT569,Tai chinh tien te,8.52
2151163484,Caritta,KT569,Tai chinh tien te,5.62
2151163485,Susie,KT569,Tai chinh tien te,2.65
2151163486,Alissa,KT569,Tai chinh tien te,2.26
2151163487,Hazel,KT569,Tai chinh tien te,1.66
2151163488,Talyah,KT569,Tai chinh tien te,5.88
2151163489,Gregoor,KT569,Tai chinh tien te,8.08
2151163490,Ber,KT569,Tai chinh tien te,1.76
2151163491,Hildegaard,KT569,Tai chinh tien te,7.64
2151163492,Bret,KT569,Tai chinh tien te,1.15
2151163493,Lavena,KT569,Tai chinh tien te,1.34
2151163494,Giuditta,KT569,Tai chinh tien te,8.03
2151163495,Maynord,KT569,Tai chinh tien te,6.97
2151163496,Mattie,KT569,Tai chinh tien te,2.35
2151163497,Alaric,KT569,Tai chinh tien te,5.3
2151163498,Antoine,KT569,Tai chinh tien te,7.56
2151163499,Andreana,KT569,Tai chinh tien te,7.51
2151163500,Sallyann,KT569,Tai chinh tien te,5.42
2151163501,Lucias,CK791,Thiet ke may,3.16
2151163502,Giacopo,CK791,Thiet ke may,6.55
2151163503,Theresina,CK791,Thiet ke may,2.5
2151163504,Gayle,CK791,Thiet ke may,0.76
2151163505,Maurie,CK791,Thiet ke may,4.75
2151163506,Pearline,CK791,Thiet ke may,7.4
2151163507,Ashien,CK791,Thiet ke may,2.4
2151163508,Forrester,CK791,Thiet ke may,9.1
2151163509,Noak,CK791,Thiet ke may,0.68
2151163510,Jen,CK791,Thiet ke may,2.24
2151163511,Meris,CK791,Thiet ke may,4.51
2151163512,Ban,CK791,Thiet ke may,7.22
2151163513,Wally,CK791,Thiet ke may,0.87
2151163514,Brittney,CK791,Thiet ke may,1.59
2151163515,Dedie,CK791,Thiet ke may,8.48
2151163516,Willabella,CK791,Thiet ke may,6.18
2151163517,Vernen,CK791,Thiet ke may,3.6
2151163518,Freda,CK791,Thiet ke may,4.64
2151163519,Adolph,CK791,Thiet ke may,0.5
2151163520,Suellen,CK791,Thiet ke may,5.39
2151163521,Codee,CK791,Thiet ke may,6.64
2151163522,Andromache,CK791,Thiet ke may,9.28
2151163523,Odille,CK791,Thiet ke may,6.5
2151163524,Melvyn,CK791,Thiet ke may,7.78
2151163525,Hulda,CK791,Thiet ke may,0.7
2151163526,Noelyn,CK791,Thiet ke may,0.47
2151163527,Zea,CK791,Thiet ke may,0.93
2151163528,Rhett,CK791,Thiet ke may,4.71
2151163529,Tremain,CK791,Thiet ke may,7.14
2151163530,Marieann,CK791,Thiet ke may,0.93
2151163531,Ardenia,CK791,Thiet ke may,7.63
2151163532,Gail,CK791,Thiet ke may,3.44
2151163533,Jorry,CK791,Thiet ke may,3.89
2151163534,Briny,CK791,Thiet ke may,0.5
2151163535,Elfrieda,CK791,Thiet ke may,0.22
2151163536,Tamqrah,CK791,Thiet ke may,2.01
2151163537,Mariam,CK791,Thiet ke may,0.39
2151163538,Arda,CK791,Thiet ke may,5.78
2151163539,Baron,CK791,Thiet ke may,8.98
2151163540,Wenda,CK791,Thiet ke may,1.29
2151163541,Agathe,CK791,Thiet ke may,9.21
2151163542,Elsie,CK791,Thiet ke may,6.93
2151163543,Letty,CK791,Thiet ke may,4.72
2151163544,Pembroke,CK791,Thiet ke may,4.02
2151163545,Abie,CK791,Thiet ke may,7.74
2151163546,Helli,CK791,Thiet ke may,3.16
2151163547,Alexei,CK791,Thiet ke may,0.54
2151163548,Sabra,CK791,Thiet ke may,4.58
2151163549,Avril,CK791,Thiet ke may,5.21
2151163550,Rudd,CK791,Thiet ke may,5.49
2151163551,Joey,CK791,Thiet ke may,0.67
2151163552,Adair,CK791,Thiet ke may,2.04
2151163553,Corty,CK791,Thiet ke may,2.52
2151163554,Mikel,CK791,Thiet ke may,0.36
2151163555,Laurent,CK791,Thiet ke may,1.79
2151163556,Lilah,CK791,Thiet ke may,6.04
2151163557,Kiley,CK791,Thiet ke may,2.39
2151163558,Bobinette,CK791,Thiet ke may,2.92
2151163559,Vivianna,CK791,Thiet ke may,7.06
2151163560,Audi,CK791,Thiet ke may,8.06
2151163561,Caldwell,CK791,Thiet ke may,8.83
2151163562,Zak,CK791,Thiet ke may,2.79
2151163563,Rockwell,CK791,Thiet ke may,1.18
2151163564,Bart,CK791,Thiet ke may,1.12
2151163565,Flem,CK791,Thiet ke may,5.95
2151163566,Tracy,CK791,Thiet ke may,8.86
2151163567,Lib,CK791,Thiet ke may,0.57
2151163568,Tremayne,CK791,Thiet ke may,0.56
2151163569,Mehetabel,CK791,Thiet ke may,1.75
2151163570,Alexis,CK791,Thiet ke may,4.77
2151163571,Tybie,CK791,Thiet ke may,7.45
2151163572,Roley,CK791,Thiet ke may,4.04
2151163573,Jacklyn,CK791,Thiet ke may,6.32
2151163574,Jemmie,CK791,Thiet ke may,3.17
2151163575,Darn,CK791,Thiet ke may,4.2
2151163576,Jannel,CK791,Thiet ke may,1.83
2151163577,Ginevra,CK791,Thiet ke may,3.01
2151163578,Glennie,CK791,Thiet ke may,6.59
2151163579,Lutero,CK791,Thiet ke may,1.46
2151163580,Northrop,CK791,Thiet ke may,9.62
2151163581,Carling,CK791,Thiet ke may,0.58
2151163582,Gale,CK791,Thiet ke may,6.04
2151163583,Darb,CK791,Thiet ke may,5.77
2151163584,Norine,CK791,Thiet ke may,3.63
2151163585,Elayne,CK791,Thiet ke may,3.08
2151163586,Brandi,CK791,Thiet ke may,5.93
2151163587,Caterina,CK791,Thiet ke may,4.03
2151163588,Joy,CK791,Thiet ke may,3.79
2151163589,Austine,CK791,Thiet ke may,2.06
2151163590,Franciska,CK791,Thiet ke may,0.44
2151163591,Alverta,CK791,Thiet ke may,7.34
2151163592,Cordell,CK791,Thiet ke may,4.21
2151163593,Nikaniki,CK791,Thiet ke may,1.95
2151163594,Annemarie,CK791,Thiet ke may,4.28
2151163595,Abey,CK791,Thiet ke may,9.14
2151163596,Shirl,CK791,Thiet ke may,8.71
2151163597,Hermann,CK791,Thiet ke may,5.16
2151163598,Webb,CK791,Thiet ke may,6.23
2151163599,Elfrieda,CK791,Thiet ke may,2.51
2151163600,Tull,CK791,Thiet ke may,4.71
2151163601,Gillan,CK791,Thiet ke may,4.26
2151163602,Gil,CK791,Thiet ke may,3.62
2151163603,Orson,CK791,Thiet ke may,3.14
2151163604,Archibold,CK791,Thiet ke may,0.88
2151163605,Lowrance,CK791,Thiet ke may,6.65
2151163606,Carolyne,CK791,Thiet ke may,1.65
2151163607,Slade,CK791,Thiet ke may,1.2
2151163608,Berni,CK791,Thiet ke may,3.41
2151163609,Janice,CK791,Thiet ke may,8.42
2151163610,Concordia,CK791,Thiet ke may,5.88
2151163611,Elsworth,CK791,Thiet ke may,1.87
2151163612,Jillana,CK791,Thiet ke may,0.52
2151163613,Jean,CK791,Thiet ke may,2.99
2151163614,Robers,CK791,Thiet ke may,6.89
2151163615,Danell,CK791,Thiet ke may,3.91
2151163616,Shandeigh,CK791,Thiet ke may,6.9
2151163617,Ardith,CK791,Thiet ke may,3.54
2151163618,Wilow,CK791,Thiet ke may,3.9
2151163619,Layney,CK791,Thiet ke may,5.9
2151163620,Jordan,CK791,Thiet ke may,0.46
2151163621,Simonette,CK791,Thiet ke may,4.27
2151163622,Tedi,CK791,Thiet ke may,5.58
2151163623,Stafani,CK791,Thiet ke may,3.27
2151163624,Leticia,CK791,Thiet ke may,5.13
2151163625,Kass,CK791,Thiet ke may,9.62
2151163626,Lenna,CK791,Thiet ke may,5.89
2151163627,Sam,CK791,Thiet ke may,9.34
2151163628,Jeralee,CK791,Thiet ke may,4.31
2151163629,Luisa,CK791,Thiet ke may,9.28
2151163630,Deane,CK791,Thiet ke may,8.66
2151163631,Buffy,CK791,Thiet ke may,1.56
2151163632,Fay,CK791,Thiet ke may,6.61
2151163633,Sylvan,CK791,Thiet ke may,4.38
2151163634,Jemmy,CK791,Thiet ke may,5.27
2151163635,Jolee,CK791,Thiet ke may,7.4
2151163636,Hattie,CK791,Thiet ke may,9.18
2151163637,Sasha,CK791,Thiet ke may,4.54
2151163638,Jethro,CK791,Thiet ke may,2.5
2151163639,Jesse,CK791,Thiet ke may,6.64
2151163640,Dew,CK791,Thiet ke may,0.87
2151163641,Rik,CK791,Thiet ke may,6.71
2151163642,Dix,CK791,Thiet ke may,4.09
2151163643,Kenny,CK791,Thiet ke may,8.87
2151163644,Marchall,CK791,Thiet ke may,0.53
2151163645,Harald,CK791,Thiet ke may,4.9
2151163646,Maryann,CK791,Thiet ke may,7.49
2151163647,Bobbi,CK791,Thiet ke may,6.24
2151163648,Fredrick,CK791,Thiet ke may,2.39
2151163649,Alaric,CK791,Thiet ke may,5.69
2151163650,Shelba,CK791,Thiet ke may,9.18
2151163651,Alice,CK791,Thiet ke may,3.27
2151163652,Darline,CK791,Thiet ke may,6.8
2151163653,Brien,CK791,Thiet ke may,6.49
2151163654,Kelbee,CK791,Thiet ke may,2.2
2151163655,Marcel,CK791,Thiet ke may,5.76
2151163656,Reggie,CK791,Thiet ke may,0.91
2151163657,Scottie,CK791,Thiet ke may,1.43
2151163658,Preston,CK791,Thiet ke may,6.28
2151163659,Berne,CK791,Thiet ke may,5.94
2151163660,Rosabel,CK791,Thiet ke may,4.33
2151163661,Ursula,CK791,Thiet ke may,8.52
2151163662,Ewan,CK791,Thiet ke may,0.34
2151163663,Quincey,CK791,Thiet ke may,2.25
2151163664,Melinde,CK791,Thiet ke may,5.97
2151163665,Garv,CK791,Thiet ke may,3.39
2151163666,Melisa,CK791,Thiet ke may,0.44
2151163667,Zaneta,CK791,Thiet ke may,1.54
2151163668,Horatio,CK791,Thiet ke may,3.11
2151163669,Lefty,CK791,Thiet ke may,5.3
2151163670,Dara,CK791,Thiet ke may,6.88
2151163671,Ainslee,CK791,Thiet ke may,7.74
2151163672,Wanids,CK791,Thiet ke may,6.67
2151163673,Lauritz,CK791,Thiet ke may,7.64
2151163674,Perceval,CK791,Thiet ke may,8.52
2151163675,Herbert,CK791,Thiet ke may,0.96
2151163676,Salomo,CK791,Thiet ke may,0.31
2151163677,Garrott,CK791,Thiet ke may,5.01
2151163678,Lenee,CK791,Thiet ke may,3.97
2151163679,Staford,CK791,Thiet ke may,6.5
2151163680,Romonda,CK791,Thiet ke may,0.85
2151163681,Riley,CK791,Thiet ke may,0.68
2151163682,Roselia,CK791,Thiet ke may,9.97
2151163683,Roxanna,CK791,Thiet ke may,7.41
2151163684,Cassie,CK791,Thiet ke may,9.88
2151163685,Amalie,CK791,Thiet ke may,0.54
2151163686,Georg,CK791,Thiet ke may,8.05
2151163687,Alyssa,CK791,Thiet ke may,9.08
2151163688,Maynard,CK791,Thiet ke may,8.18
2151163689,Jemimah,CK791,Thiet ke may,4.18
2151163690,Theo,CK791,Thiet ke may,1.83
2151163691,Dare,CK791,Thiet ke may,4.72
2151163692,Lawrence,CK791,Thiet ke may,8.53
2151163693,Anastasie,CK791,Thiet ke may,9.75
2151163694,Mariel,CK791,Thiet ke may,1.12
2151163695,Arliene,CK791,Thiet ke may,1.04
2151163696,Kurtis,CK791,Thiet ke may,9.91
2151163697,Jenda,CK791,Thiet ke may,1.75
2151163698,Danna,CK791,Thiet ke may,9.99
2151163699,Ilyse,CK791,Thiet ke may,1.18
2151163700,Claudette,CK791,Thiet ke may,5.07
2151163701,Jaime,CK791,Thiet ke may,8.45
2151163702,Kathe,CK791,Thiet ke may,6.43
2151163703,Goran,CK791,Thiet ke may,4.93
2151163704,Whitman,CK791,Thiet ke may,0.65
2151163705,Currey,CK791,Thiet ke may,1.25
2151163706,Mathew,CK791,Thiet ke may,8.72
2151163707,Kriste,CK791,Thiet ke may,6.59
2151163708,Crosby,CK791,Thiet ke may,6.18
2151163709,Lulita,CK791,Thiet ke may,4.69
2151163710,Vaughn,CK791,Thiet ke may,3.25
2151163711,Steve,CK791,Thiet ke may,5.24
2151163712,Devlen,CK791,Thiet ke may,6.54
2151163713,Minette,CK791,Thiet ke may,7.63
2151163714,Karney,CK791,Thiet ke may,1.38
2151163715,Trey,CK791,Thiet ke may,2.12
2151163716,Golda,CK791,Thiet ke may,2.17
2151163717,Emmalee,CK791,Thiet ke may,0.78
2151163718,Garner,CK791,Thiet ke may,3.62
2151163719,Stacy,CK791,Thiet ke may,7.0
2151163720,Cello,CK791,Thiet ke may,3.64
2151163721,Aindrea,CK791,Thiet ke may,7.18
2151163722,Kellen,CK791,Thiet ke may,6.04
2151163723,Grace,CK791,Thiet ke may,5.44
2151163724,Abbe,CK791,Thiet ke may,8.53
2151163725,Tansy,CK791,Thiet ke may,8.95
2151163726,Conney,CK791,Thiet ke may,9.84
2151163727,Meagan,CK791,Thiet ke may,0.68
2151163728,Liana,CK791,Thiet ke may,2.08
2151163729,Denyse,CK791,Thiet ke may,3.1
2151163730,Jilleen,CK791,Thiet ke may,7.94
2151163731,Wilburt,CK791,Thiet ke may,8.71
2151163732,Arie,CK791,Thiet ke may,0.19
2151163733,Kristan,CK791,Thiet ke may,6.82
2151163734,Kath,CK791,Thiet ke may,4.87
2151163735,Eleni,CK791,Thiet ke may,8.74
2151163736,Nikolaos,CK791,Thiet ke may,0.5
2151163737,Mario,CK791,Thiet ke may,3.03
2151163738,Mendy,CK791,Thiet ke may,2.46
2151163739,Uriah,CK791,Thiet ke may,9.95
2151163740,Vania,CK791,Thiet ke may,4.24
2151163741,Kipper,CK791,Thiet ke may,0.93
2151163742,Rossie,CK791,Thiet ke may,6.93
2151163743,Anna-maria,CK791,Thiet ke may,8.76
2151163744,Emmey,CK791,Thiet ke may,7.28
2151163745,Montgomery,CK791,Thiet ke may,9.37
2151163746,Rusty,CK791,Thiet ke may,1.33
2151163747,Kristopher,CK791,Thiet ke may,3.45
2151163748,Bren,CK791,Thiet ke may,2.58
2151163749,Gustie,CK791,Thiet ke may,7.58
2151163750,Carry,CK791,Thiet ke may,7.89
2151163501,Lucias,CK795,Thuy luc,0.31
2151163502,Giacopo,CK795,Thuy luc,7.35
2151163503,Theresina,CK795,Thuy luc,0.52
2151163504,Gayle,CK795,Thuy luc,4.38
2151163505,Maurie,CK795,Thuy luc,5.66
2151163507,Ashien,CK795,Thuy luc,0.83
2151163508,Forrester,CK795,Thuy luc,3.58
2151163509,Noak,CK795,Thuy luc,9.66
2151163510,Jen,CK795,Thuy luc,5.09
2151163511,Meris,CK795,Thuy luc,1.16
2151163512,Ban,CK795,Thuy luc,3.37
2151163513,Wally,CK795,Thuy luc,8.39
2151163514,Brittney,CK795,Thuy luc,9.65
2151163515,Dedie,CK795,Thuy luc,3.91
2151163517,Vernen,CK795,Thuy luc,1.57
2151163518,Freda,CK795,Thuy luc,6.44
2151163519,Adolph,CK795,Thuy luc,6.78
2151163520,Suellen,CK795,Thuy luc,0.31
2151163521,Codee,CK795,Thuy luc,0.47
2151163522,Andromache,CK795,Thuy luc,4.06
2151163523,Odille,CK795,Thuy luc,8.24
2151163524,Melvyn,CK795,Thuy luc,5.9
2151163525,Hulda,CK795,Thuy luc,4.47
2151163526,Noelyn,CK795,Thuy luc,9.62
2151163528,Rhett,CK795,Thuy luc,5.59
2151163529,Tremain,CK795,Thuy luc,0.17
2151163530,Marieann,CK795,Thuy luc,5.56
2151163531,Ardenia,CK795,Thuy luc,5.91
2151163532,Gail,CK795,Thuy luc,2.33
2151163533,Jorry,CK795,Thuy luc,4.41
2151163535,Elfrieda,CK795,Thuy luc,7.57
2151163536,Tamqrah,CK795,Thuy luc,0.02
2151163537,Mariam,CK795,Thuy luc,4.27
2151163538,Arda,CK795,Thuy luc,8.26
2151163539,Baron,CK795,Thuy luc,9.99
2151163540,Wenda,CK795,Thuy luc,5.99
2151163541,Agathe,CK795,Thuy luc,3.86
2151163542,Elsie,CK795,Thuy luc,0.19
2151163543,Letty,CK795,Thuy luc,4.28
2151163544,Pembroke,CK795,Thuy luc,7.93
2151163545,Abie,CK795,Thuy luc,8.17
2151163546,Helli,CK795,Thuy luc,6.38
2151163547,Alexei,CK795,Thuy luc,1.34
2151163548,Sabra,CK795,Thuy luc,0.04
2151163549,Avril,CK795,Thuy luc,3.58
2151163550,Rudd,CK795,Thuy luc,8.19
2151163551,Joey,CK795,Thuy luc,6.87
2151163552,Adair,CK795,Thuy luc,1.84
2151163554,Mikel,CK795,Thuy luc,1.99
2151163555,Laurent,CK795,Thuy luc,8.37
2151163556,Lilah,CK795,Thuy luc,8.05
2151163557,Kiley,CK795,Thuy luc,2.77
2151163558,Bobinette,CK795,Thuy luc,2.3
2151163560,Audi,CK795,Thuy luc,1.15
2151163561,Caldwell,CK795,Thuy luc,6.26
2151163562,Zak,CK795,Thuy luc,1.39
2151163563,Rockwell,CK795,Thuy luc,5.56
2151163564,Bart,CK795,Thuy luc,1.01
2151163565,Flem,CK795,Thuy luc,5.82
2151163566,Tracy,CK795,Thuy luc,1.34
2151163567,Lib,CK795,Thuy luc,8.42
2151163568,Tremayne,CK795,Thuy luc,3.16
2151163569,Mehetabel,CK795,Thuy luc,5.19
2151163570,Alexis,CK795,Thuy luc,6.74
2151163571,Tybie,CK795,Thuy luc,1.68
2151163572,Roley,CK795,Thuy luc,7.58
2151163573,Jacklyn,CK795,Thuy luc,9.3
2151163574,Jemmie,CK795,Thuy luc,3.56
2151163575,Darn,CK795,Thuy luc,7.64
2151163576,Jannel,CK795,Thuy luc,8.35
2151163577,Ginevra,CK795,Thuy luc,6.46
2151163578,Glennie,CK795,Thuy luc,8.6
2151163579,Lutero,CK795,Thuy luc,9.56
2151163580,Northrop,CK795,Thuy luc,7.82
2151163581,Carling,CK795,Thuy luc,8.88
2151163582,Gale,CK795,Thuy luc,6.16
2151163583,Darb,CK795,Thuy luc,9.28
2151163584,Norine,CK795,Thuy luc,1.63
2151163586,Brandi,CK795,Thuy luc,2.19
2151163587,Caterina,CK795,Thuy luc,6.56
2151163588,Joy,CK795,Thuy luc,1.72
2151163589,Austine,CK795,Thuy luc,3.41
2151163590,Franciska,CK795,Thuy luc,1.42
2151163591,Alverta,CK795,Thuy luc,8.85
2151163592,Cordell,CK795,Thuy luc,6.45
2151163593,Nikaniki,CK795,Thuy luc,6.64
2151163594,Annemarie,CK795,Thuy luc,4.28
2151163595,Abey,CK795,Thuy luc,1.23
2151163596,Shirl,CK795,Thuy luc,5.96
2151163597,Hermann,CK795,Thuy luc,7.85
2151163598,Webb,CK795,Thuy luc,9.91
2151163599,Elfrieda,CK795,Thuy luc,5.2
2151163600,Tull,CK795,Thuy luc,8.77
2151163601,Gillan,CK795,Thuy luc,7.53
2151163602,Gil,CK795,Thuy luc,9.18
2151163603,Orson,CK795,Thuy luc,8.57
2151163604,Archibold,CK795,Thuy luc,5.73
2151163605,Lowrance,CK795,Thuy luc,5.61
2151163607,Slade,CK795,Thuy luc,4.87
2151163608,Berni,CK795,Thuy luc,8.98
2151163609,Janice,CK795,Thuy luc,9.13
2151163610,Concordia,CK795,Thuy luc,4.18
2151163611,Elsworth,CK795,Thuy luc,2.54
2151163612,Jillana,CK795,Thuy luc,4.21
2151163613,Jean,CK795,Thuy luc,6.83
2151163614,Robers,CK795,Thuy luc,4.97
2151163615,Danell,CK795,Thuy luc,6.25
2151163616,Shandeigh,CK795,Thuy luc,6.82
2151163617,Ardith,CK795,Thuy luc,0.69
2151163619,Layney,CK795,Thuy luc,1.52
2151163620,Jordan,CK795,Thuy luc,8.54
2151163621,Simonette,CK795,Thuy luc,7.86
2151163622,Tedi,CK795,Thuy luc,7.62
2151163623,Stafani,CK795,Thuy luc,7.72
2151163624,Leticia,CK795,Thuy luc,3.72
2151163625,Kass,CK795,Thuy luc,9.58
2151163626,Lenna,CK795,Thuy luc,5.33
2151163627,Sam,CK795,Thuy luc,0.68
2151163628,Jeralee,CK795,Thuy luc,3.4
2151163630,Deane,CK795,Thuy luc,7.2
2151163631,Buffy,CK795,Thuy luc,4.67
2151163632,Fay,CK795,Thuy luc,1.99
2151163633,Sylvan,CK795,Thuy luc,8.16
2151163634,Jemmy,CK795,Thuy luc,0.87
2151163635,Jolee,CK795,Thuy luc,4.97
2151163636,Hattie,CK795,Thuy luc,3.86
2151163637,Sasha,CK795,Thuy luc,7.05
2151163638,Jethro,CK795,Thuy luc,4.87
2151163639,Jesse,CK795,Thuy luc,7.75
2151163640,Dew,CK795,Thuy luc,0.23
2151163641,Rik,CK795,Thuy luc,7.41
2151163642,Dix,CK795,Thuy luc,5.64
2151163643,Kenny,CK795,Thuy luc,2.78
2151163644,Marchall,CK795,Thuy luc,4.11
2151163645,Harald,CK795,Thuy luc,6.66
2151163646,Maryann,CK795,Thuy luc,9.79
2151163647,Bobbi,CK795,Thuy luc,6.04
2151163648,Fredrick,CK795,Thuy luc,2.04
2151163649,Alaric,CK795,Thuy luc,8.71
2151163650,Shelba,CK795,Thuy luc,2.22
2151163651,Alice,CK795,Thuy luc,3.76
2151163652,Darline,CK795,Thuy luc,8.38
2151163653,Brien,CK795,Thuy luc,7.72
2151163654,Kelbee,CK795,Thuy luc,9.57
2151163655,Marcel,CK795,Thuy luc,7.81
2151163656,Reggie,CK795,Thuy luc,5.92
2151163657,Scottie,CK795,Thuy luc,5.17
2151163658,Preston,CK795,Thuy luc,6.66
2151163659,Berne,CK795,Thuy luc,6.73
2151163660,Rosabel,CK795,Thuy luc,8.72
2151163661,Ursula,CK795,Thuy luc,2.21
2151163662,Ewan,CK795,Thuy luc,8.02
2151163663,Quincey,CK795,Thuy luc,3.63
2151163664,Melinde,CK795,Thuy luc,2.01
2151163665,Garv,CK795,Thuy luc,9.1
2151163666,Melisa,CK795,Thuy luc,4.64
2151163667,Zaneta,CK795,Thuy luc,4.88
2151163668,Horatio,CK795,Thuy luc,0.48
2151163669,Lefty,CK795,Thuy luc,1.37
2151163670,Dara,CK795,Thuy luc,0.51
2151163671,Ainslee,CK795,Thuy luc,0.67
2151163672,Wanids,CK795,Thuy luc,2.61
2151163673,Lauritz,CK795,Thuy luc,5.63
2151163674,Perceval,CK795,Thuy luc,1.27
2151163675,Herbert,CK795,Thuy luc,0.38
2151163676,Salomo,CK795,Thuy luc,5.4
2151163677,Garrott,CK795,Thuy luc,1.68
2151163679,Staford,CK795,Thuy luc,0.96
2151163680,Romonda,CK795,Thuy luc,7.12
2151163681,Riley,CK795,Thuy luc,3.24
2151163682,Roselia,CK795,Thuy luc,4.62
2151163683,Roxanna,CK795,Thuy luc,9.32
2151163684,Cassie,CK795,Thuy luc,6.33
2151163685,Amalie,CK795,Thuy luc,9.0
2151163686,Georg,CK795,Thuy luc,4.68
2151163687,Alyssa,CK795,Thuy luc,9.66
2151163689,Jemimah,CK795,Thuy luc,4.81
2151163690,Theo,CK795,Thuy luc,8.18
2151163691,Dare,CK795,Thuy luc,4.97
2151163692,Lawrence,CK795,Thuy luc,4.29
2151163693,Anastasie,CK795,Thuy luc,6.4
2151163694,Mariel,CK795,Thuy luc,8.2
2151163695,Arliene,CK795,Thuy luc,7.97
2151163696,Kurtis,CK795,Thuy luc,3.13
2151163697,Jenda,CK795,Thuy luc,6.92
2151163698,Danna,CK795,Thuy luc,2.05
2151163699,Ilyse,CK795,Thuy luc,9.59
2151163700,Claudette,CK795,Thuy luc,8.05
2151163701,Jaime,CK795,Thuy luc,0.4
2151163702,Kathe,CK795,Thuy luc,4.69
2151163703,Goran,CK795,Thuy luc,3.72
2151163704,Whitman,CK795,Thuy luc,0.05
2151163705,Currey,CK795,Thuy luc,1.54
2151163706,Mathew,CK795,Thuy luc,5.86
2151163707,Kriste,CK795,Thuy luc,3.1
2151163708,Crosby,CK795,Thuy luc,5.62
2151163709,Lulita,CK795,Thuy luc,8.25
2151163710,Vaughn,CK795,Thuy luc,2.58
2151163711,Steve,CK795,Thuy luc,4.03
2151163712,Devlen,CK795,Thuy luc,7.76
2151163713,Minette,CK795,Thuy luc,4.03
2151163714,Karney,CK795,Thuy luc,6.65
2151163715,Trey,CK795,Thuy luc,9.7
2151163716,Golda,CK795,Thuy luc,3.49
2151163717,Emmalee,CK795,Thuy luc,0.44
2151163718,Garner,CK795,Thuy luc,9.82
2151163719,Stacy,CK795,Thuy luc,0.42
2151163720,Cello,CK795,Thuy luc,2.23
2151163721,Aindrea,CK795,Thuy luc,6.52
2151163722,Kellen,CK795,Thuy luc,3.7
2151163723,Grace,CK795,Thuy luc,2.69
2151163724,Abbe,CK795,Thuy luc,5.66
2151163725,Tansy,CK795,Thuy luc,8.81
2151163726,Conney,CK795,Thuy luc,6.9
2151163727,Meagan,CK795,Thuy luc,3.44
2151163728,Liana,CK795,Thuy luc,9.81
2151163729,Denyse,CK795,Thuy luc,5.48
2151163730,Jilleen,CK795,Thuy luc,2.91
2151163731,Wilburt,CK795,Thuy luc,0.27
2151163732,Arie,CK795,Thuy luc,3.92
2151163733,Kristan,CK795,Thuy luc,5.21
2151163734,Kath,CK795,Thuy luc,2.47
2151163735,Eleni,CK795,Thuy luc,8.82
2151163736,Nikolaos,CK795,Thuy luc,9.68
2151163737,Mario,CK795,Thuy luc,2.7
2151163738,Mendy,CK795,Thuy luc,9.53
2151163739,Uriah,CK795,Thuy luc,0.66
2151163740,Vania,CK795,Thuy luc,7.64
2151163741,Kipper,CK795,Thuy luc,2.73
2151163742,Rossie,CK795,Thuy luc,1.32
2151163743,Anna-maria,CK795,Thuy luc,1.49
2151163744,Emmey,CK795,Thuy luc,5.31
2151163745,Montgomery,CK795,Thuy luc,0.2
2151163746,Rusty,CK795,Thuy luc,0.58
2151163747,Kristopher,CK795,Thuy luc,2.49
2151163748,Bren,CK795,Thuy luc,4.11
2151163749,Gustie,CK795,Thuy luc,7.97
2151163750,Carry,CK795,Thuy luc,8.8
2151163000,Georas,CSE127,Tri tue nhan tao,3.49
2151163001,Mitchael,CSE127,Tri tue nhan tao,4.6
2151163002,Margaret,CSE127,Tri tue nhan tao,0.0
2151163003,Laverne,CSE127,Tri tue nhan tao,7.72
2151163004,Montague,CSE127,Tri tue nhan tao,8.03
2151163005,Hadrian,CSE127,Tri tue nhan tao,8.96
2151163006,Harald,CSE127,Tri tue nhan tao,9.84
2151163007,Becki,CSE127,Tri tue nhan tao,8.09
2151163008,Roxy,CSE127,Tri tue nhan tao,1.16
2151163009,Mindy,CSE127,Tri tue nhan tao,2.9
2151163010,Casi,CSE127,Tri tue nhan tao,0.32
2151163011,Carmencita,CSE127,Tri tue nhan tao,9.24
2151163012,Tanney,CSE127,Tri tue nhan tao,8.0
2151163013,Cary,CSE127,Tri tue nhan tao,4.39
2151163014,Pascale,CSE127,Tri tue nhan tao,1.89
2151163015,Wade,CSE127,Tri tue nhan tao,0.41
2151163016,Diann,CSE127,Tri tue nhan tao,6.32
